COMPETENCIA;IBGE;UF;MUNICIPIO;CNES;NOME_FANTASIA;RAZAO_SOCIAL;CNPJ_PROPRIO;CNPJ_MANTENEDORA;TIPO_GESTAO;LOGRADOURO;NUMERO;BAIRRO;CEP
202107;320530;ES;VITORIA;6195091;CARLOS EDUARDO LUNS PSICOLOGIA CLINICA;CARLOS EDUARDO LUNS PSICOLOGIA CLINICA;3,4295E+13;;M;RUA DARCY GRIJO;50;JARDIM DA PENHA;29060500
202107;320305;ES;JAGUARE;105201;CENTRAL DE ARMAZENAGEM E DISTRIBUICAO DE IMUNOBIOLOGICOS;CENTRAL MUNICIPAL;;2,77442E+13;M;RUA ANGELO BRIOSCHI;1;CENTRO;29950000
202107;320150;ES;COLATINA;64319;MEDEIROS ODONTOLOGIA;MEDEIROS ODONTOLOGIA EIRELI;2,79713E+13;;M;GETULIO VARGAS;500;CENTRO;29700014
202107;320530;ES;VITORIA;5635004;CECOR;CECOR CENTRO DE ESTUDOS ECOCARDIOGRAFICOS LTDA;3,16777E+13;;M;AVENIDA NOSSA SENHORA DA PENHA;595;SANTA LUCIA;29055131
202107;320030;ES;ALFREDO CHAVES;102210;SECRETARIA MUNICIPAL DE SAUDE DE ALFREDO CHAVES;SECRETARIA MUNICIPAL DE SAUDE DE ALFREDO CHAVES;;2,71427E+13;M;RUA CAIS COSTA PINTO;268;CENTRO;29240000
202107;320090;ES;BARRA DE SAO FRANCISCO;2445921;ESTRATEGIA DE SAUDE DA FAMILIA VILA LANDINHA VILA VICENTE;PREFEITURA MUNICIPAL DE BARRA DE SAO FRANCISCO;;2,71657E+13;M;RUA PEDRO NOLASCO CATERINQUE;S/N;VILA VICENTE;29800000
202107;320150;ES;COLATINA;9888020;CENTRO INTENSIVO DE TERAPIA;CENTRO INTENSIVO DE TERAPIA EIRELI;1,90035E+13;;M;SANTA MARIA;186;CENTRO;29700200
202107;320510;ES;VIANA;5601770;PENITENCIARIA DE SEGURANCA MEDIA II PSMEII;SECRETARIA DE ESTADO DA JUSTICA;;3,6388E+13;E;RODOVIA BR 262 KM 21;1;RODOVIA;29130085
202107;320506;ES;VENDA NOVA DO IMIGRANTE;9895620;VIZA;VIZA ASSISTENCIA FARMACEUTICA LTDA;2,92091E+13;;M;JOAO XXIII;568;VILA BETANEA;29375000
202107;320320;ES;LINHARES;9534865;CINTIA NOGUEIRA BONINSENHA;CINTIA NOGUEIRA BONINSENHA;;;M;AVENIDA PRESIDENTE GETULIO VARGAS;1220;CENTRO;29900210
202107;320150;ES;COLATINA;9528296;L R G SERVICOS MEDICOS;L R G SERVICOS MEDICOS EIRELI;2,04515E+13;;M;BARTOVINO COSTA;293;VILA NOVA;29702020
202107;320520;ES;VILA VELHA;9892036;MARCUS VINICIUS RIZZO BICALHO;MARCUS VINICIUS RIZZO BICALHO;;;M;RUA INACIO HIGINO;125;PRAIA DA COSTA;29101435
202107;320240;ES;GUARAPARI;9582924;CENTRO DE REABILITACAO RESTITUIR;CENTRO DE REABILITACAO RESTITUIR LTDA;2,85499E+13;;E;AVENIDA PUNTA DEL ESTE;140;NOVA GUARAPARI;29206160
202107;320420;ES;PIUMA;9560289;SALES E FRANCA PSICOLOGOS;SALES FRANCA PSICOLOGOS LTDA;2,68649E+13;;M;MANOEL RAMOS;604;JARDIM MAILY;29285000
202107;320520;ES;VILA VELHA;9622640;G VIX SOLUCOES EM SAUDE E EDUCACAO EIRELI;G VIX SOLUCOES EM SAUDE E EDUCACAO LTDA;2,41834E+13;;M;CEARA;1513;PRAIA DA COSTA;29101290
202107;320520;ES;VILA VELHA;9638385;FABIANA LIMA MARQUES;FABIANA LIMA MARQUES;;;M;AVENIDA CHAMAPAGNAT;501;PRAIA DA COSTA;29101390
202107;320470;ES;SAO GABRIEL DA PALHA;9629653;LABORATORIO DR MAGNUS;LABORATORIO DR MAGNUS LTDA;2,94009E+13;;M;BERTOLO MALACARNE;71;GLORIA;29780000
202107;320150;ES;COLATINA;9482008;MAXFACIAL CLINICA MEDICA;MAXFACIAL CLINICA MEDICA LTDA;2,96035E+13;;M;EXPEDICIONARIO ABILIO DOS SANTOS;183;CENTRO;29700070
202107;320130;ES;CARIACICA;9588558;SAO BERNARDO CLINICAS;CENTRO MEDICO DE ESPECIALIDADES TERAPIAS E DIAGNOSTICOS CAP;2,52447E+13;;M;RUA JOAO LOPES ROGERIO;10;CAMPO GRANDE;29146370
202107;320115;ES;BREJETUBA;9590552;MARIA DE LOURDES SILVA SERVICOS DE NUTRICAO;MARIA DE LOURDES SILVA SERVICOS DE NUTRICAO;3,00806E+13;;M;BREJAUBINHA;S/N;ZONA RURAL;29630000
202107;320230;ES;GUACUI;9431802;LABCENTER;CENTRO DE DIAGNOSTICOS E GESTAO EM SAUDE LTDA;1,19463E+12;;M;LUIZ PIRES DE ANDRADE;162;QUINCAS MACHADO;29560000
202107;320500;ES;SERRA;9523952;STUDIO VITA PILATES FISIOTERAPIA;ROSELY MARTINS GOMES;2,69031E+13;;M;AV DESEMBARGADOR MARIO DA SILVA NUNES;717;JARDIM LIMOEIRO;29164044
202107;320530;ES;VITORIA;9515267;PAZ ACUPUNTURA CLINICA E PSICOLOGIA LTDA;PAZ ACUPUNTURA CLINICA E PSICOLOGIA LTDA;2,84028E+13;;M;AVENIDA LEITAO DA SILVA;180;PRAIA DO SUA;29052110
202107;320060;ES;ARACRUZ;9600760;DROGARIA PACHECO;DROGARIAS PACHECO S A;3,34383E+13;;M;CORONEL VENANCIO FLORES;1129;CENTRO;29190105
202107;320140;ES;CASTELO;9617590;MARCUS SOARES DE LIMA;MARCUS SOARES DE LIMA;;;M;AVENIDA MINISTRO ARARIPE;388;CENTRO;29360000
202107;320150;ES;COLATINA;9446265;INSTITUTO DE MEDICINA AVANCADO;INSTITUTO DE MEDICINA AVANCADO LTDA;9,35476E+12;;M;BARTOVINO COSTA;114;VILA NOVA;29702020
202107;320500;ES;SERRA;9633707;MARISTELA CAPPELLARO;MARISTELA CAPPELLARO;;;M;AV JONES SANTOS NEVES;6;CENTRO;29176060
202107;320240;ES;GUARAPARI;9572961;FV ODONTOLOGIA;FV ODONTOLOGIA LTDA;2,84688E+13;;M;RUA DOUTOR SILVA MELLO;141;CENTRO;29200360
202107;320520;ES;VILA VELHA;9665110;COC CENTRO ODONTOLOGICO COBILANDIA;JOSE FRANCISCO MACEDO NETO EIRELI;2,82579E+13;;M;JOAO FRANCISCO GONCALVES;540;COBILANDIA;29111300
202107;320332;ES;MARATAIZES;9665382;CLIMAR SERVICOS MEDICOS E PSICOLOGICOS;CLIMAR SERVICOS MEDICOS E PSICOLOGICOS LTDA;1,09476E+13;;M;RUBENS RANGEL;90;ARRAIAS;29345000
202107;320530;ES;VITORIA;9663150;THAIS ESPINDULA DAHER CARNEIRO;THAIS ESPINDULA DAHER CARNEIRO;;;M;RUA EUGENIO NETTO;488;PRAIA DO CANTO;29055270
202107;320400;ES;PANCAS;9344136;CONSULTORIO ODONTOLOGICO DR MICHELA;MICHELA STELZER ALCURA SILVA EIRELI;3,38583E+13;;M;AVENIDA LAURINDO BARBOSA;270;CENTRO;29750000
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;9607897;PACI LABORATORIO DE PATOLOGIA;PACI LABORATORIO DE PATOLOGIA LTDA ME;2,76591E+13;;M;RUA ALBANO CUSTODIO;119;CENTRO;29300046
202107;320320;ES;LINHARES;9566570;CASULO COMPORTAMENTO E SAUDE;CASULO COMPORTAMENTO E SAUDE LTDA;2,85677E+13;;M;AVENIDA RUI BARBOSA;1250;CENTRO;29900070
202107;320500;ES;SERRA;9321411;VISAO DE FUTURO SAUDE;VISAO DE FUTURO SAUDE LTDA;2,23054E+13;;M;AV ELDES SCHERRER SOUZA;1025;PARQUE RESIDENCIAL L;29165680
202107;320490;ES;SAO MATEUS;9572864;CLINUS;TARGINO DIAS ULTRASSONOGRAFIA EIRELI;2,98597E+13;;M;DA LIBERDADE;326;CENTRO;29930130
202107;320500;ES;SERRA;9594957;MILMED;MILMED MEDICINA E SEGURANCA DO TRABALHO LTDA;3,63297E+13;;E;RUA CASTELO;1146;JARDIM LIMOEIRO;29164030
202107;320060;ES;ARACRUZ;9337911;DROGARIA BIANCA;ULTRAFAGO SAUDE LTDA;2,57925E+12;;M;LUIZ ROSSATO;331;JACUPEMBA;29196085
202107;320520;ES;VILA VELHA;9338608;ODONTO SCAN;ODONTO SCAN CENTRO DE RADIOLOGIA E IMAGENS EM ODONTOLOGIA LT;5,04193E+12;;E;AVENIDA CHAMPAGNAT;501;PRAIA DA COSTA;29101390
202107;320320;ES;LINHARES;9706143;RENEVITA SERV MEDICOS;RENEVITA SERVICOS MEDICOS LTDA;2,72122E+13;;M;AV PRESIDENTE VARGAS;1220;CERNTRO;29900210
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;9621474;FARMACIA MUNICIPAL;PREFEITURA MUNICIPAL DE CACHOEIRO DE ITAPEMIRIM;;2,71656E+13;M;RUA 25 DE MARCO;7379;CENTRO;29308050
202107;320060;ES;ARACRUZ;9623329;FARMACIA SAO JOSE;DROGARIA MAMBRINI LTDA;1,76308E+13;;M;BR 101 NORTE;S/N;JACUPEMBA;29196010
202107;320230;ES;GUACUI;9609245;CLINICA PSICOLOGICA REINVENTAR;ALVES E SILVA PSICOLOGIA LTDA;3,13146E+13;;M;MARECHAL FLORIANO;151;CENTRO;29560000
202107;320320;ES;LINHARES;9621024;CLINICA MEDICA GAMA;CLINICA MEDICA GAMA LTDA ME;1,75886E+13;;M;AVENIDA NICOL BIANCARDI;1093;CENTRO;29900207
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;9334106;DROGARIA LOPES;A F LOPES EPP;2,74844E+13;;M;RUA KONRAD ADENAUER;2424;SUMARE;29304501
202107;320340;ES;MIMOSO DO SUL;9694994;DROGARIA PRECO BAIXO;REDE CAPIXABA DOS TRABALHADORES DE MIMOSO DO SUL LTDA;1,87105E+13;;M;PRACA CORONEL JOAQUIM PAIVA GONCALVES;23;CENTRO;29400000
202107;320520;ES;VILA VELHA;9731032;STUDIO PILATS CONTROL;SHEYLA SILVA ZAMBOM;;;M;AVENIDA CORENEL PEDRO MAIA DE CARVALGO;970;PRAIA DAS GAIVOTAS;29102570
202107;320455;ES;SANTA MARIA DE JETIBA;659231;CONSULTORIO ODONTOLOGICO DR EDILSO GABRIEL;EDILSO GABRIEL;;;M;AV FREDERICO GRULKE;1116;CENTRO;29645000
202107;320520;ES;VILA VELHA;665312;DROGARIAS SANTA LUCIA;ARPOADOR COMERCIO DE MEDICAMENTOS LTDA;2,73267E+13;;M;HUGO MUSSO;S/N;PRAIA DA COSTA;29101280
202107;320190;ES;DOMINGOS MARTINS;601551;H W SIMON FISIO ERECTUS FISIOTERAPIA E REABILITACAO;H W SIMON FISIO ERECTUS FISIOTERAPIA E REABILITACAO;3,33999E+13;;M;AVENIDA PRESIDENTE VARGAS;590;CENTRO;29260000
202107;320020;ES;ALEGRE;608467;STUDIO PAULA VILHENA;PAULA HEITOR LUCIO DE VILHENA;;;M;RUA DR CHACON;138;CENTRO;29500000
202107;320020;ES;ALEGRE;622966;DROGARIA CENTRAL;DROGARIA J G MAURI LTDA;7,66541E+12;;M;SEIS DE JANEIRO;284;CENTRO;29500000
202107;320245;ES;IBATIBA;612030;PORTES ODONTOLOGIA ESPECIALIZADA;SILAS PORTES BARBOSA JUNIOR;;;M;SERVULO RODRGUES TRINDADE;41;CENTRO;29395000
202107;320316;ES;LARANJA DA TERRA;606065;FARMACIA BRANDAO;FARMACIA V D BRANDAO LTDA;2,25445E+13;;M;AVENIDA CARLOS STABENOW;448;CENTRO;29615000
202107;320316;ES;LARANJA DA TERRA;633593;REIDENTE ODONTOLOGIA;LAIS LITTIG NICKEL;;;M;RUA CARLOS STABENOW;477;CENTRO;29615000
202107;320530;ES;VITORIA;12378;HEMOES;SECRETARIA DE ESTADO DA SAUDE;;2,70806E+13;E;AV MARECHAL CAMPOS;1468;SANTA CECILIA;29043910
202107;320520;ES;VILA VELHA;9466436;CARLA BARBOSA DOS SANTOS MALINI;CARLA BARBOSA DOS SANTOS MALINI;;;M;RUA QUINZE DE NOVEMBRO;777;PRAIA DA COSTA;29100031
202107;320320;ES;LINHARES;9829806;PLENA ESPECIALIDADES MEDICAS;PLENA ESPECIALIDADES MEDICAS LTDA;3,32707E+13;;M;AV JOAO FELIPE CALMON;1244;CENTRO;29900010
202107;320520;ES;VILA VELHA;9850813;DS SERVICOS MEDICOS;DS SERVICOS MEDICOS LTDA;3,00518E+13;;M;DELMAR DUARTE;33;CENTRO DE VILA VELHA;29100210
202107;320090;ES;BARRA DE SAO FRANCISCO;9425381;KELLEN BRUNA ASSSIS DE SOUZA;KELLEN BRUNA ASSIS DE SOUZA;;;M;AVENIDA PREFEITO MANOEL VILA;306;CENTRO;29800000
202107;320440;ES;RIO NOVO DO SUL;9928103;CLINICA MAMERI;CLINICA MEDICA MAMERI EIRELI;2,31842E+13;;M;RUA CORONEL JOAQUIM ALVES;18;CENTRO;29290000
202107;320310;ES;JERONIMO MONTEIRO;9474153;UNIDADE VIGILANCIA EM SAUDE;MUNICIPIO DE JERONIMO MONTEIRO;;2,71657E+13;M;RUA NOSSA SENHORA APARECIDA;S/N;CENTRO;29550000
202107;320530;ES;VITORIA;9493468;ANANDA CEZANA PEDIATRIA;ANANDA CEZANA PEDIATRIA;2,91859E+13;;E;RUA JOSE FARIAS;98;SANTA LUIZA;29045300
202107;320130;ES;CARIACICA;9463909;MEDCONSULTA MOXUARA;SHOPPING DA SAUDE SA;2,85616E+13;;M;RODOVIA BR 262;5353;SAO FRANCISCO;29145910
202107;320500;ES;SERRA;3246922;ROGERIO IGNACIO DE OLIVEIRA;ROGERIO IGNACIO DE OLIVEIRA;;;M;RODOVIA BR 101 KM 2 NORTE;S/N;CARAPINA;29161900
202107;320501;ES;SOORETAMA;278238;FARMACENTER;DROGARIA TONON LTDA;9,03435E+12;;M;RUA BASILIO CERRI;138;CENTRO;29927000
202107;320520;ES;VILA VELHA;366307;PALOMA PEREIRA BOTELHO;PALOMA PEREIRA BOTELHO;3,09218E+13;;M;CHAMPAGNAT;935;CENTRO DE VILA VELHA;29100011
202107;320501;ES;SOORETAMA;280534;FARMACIA PRECO BAIXO;FPB SOORETAMA COMERCIO DE MEDICAMENTOS LTDA;1,79872E+13;;M;AV VISTA ALEGRE;256;CENTRO;29927000
202107;320501;ES;SOORETAMA;278262;FARMACIA VIDA E SAUDE;DROGARIA VIDA E SAUDE LTDA;4,92058E+12;;M;AV ANGELO SUZANO;616;CENTRO;29927000
202107;320332;ES;MARATAIZES;428612;UNIDADE DE ATENCAO A SAUDE DA MULHER CASA ROSA;MUNICIPIO DE MARATAIZES;;1,60941E+12;M;AV SIMAO SOARES;S/N;BARRA DE ITAPEMIRIM;29345000
202107;320520;ES;VILA VELHA;426040;DROGASIL;RAIA DROGASIL S A;6,15859E+13;;M;RUA DOUTOR JAIR DE ANDRADE;336;PRAIA DE ITAPARICA;29101700
202107;320332;ES;MARATAIZES;458015;RESSIGNIFICAR PSICOLOGIA E TERAPIAS INTEGRADAS;RESSIGNIFICAR PSICOLOGIA E TERAPIAS INTEGRADAS LTDA;3,83076E+13;;M;RUBENS RANGEL;S/N;ARRAIAS;29345000
202107;320245;ES;IBATIBA;9619305;FARMACIA MUNICIPAL DE SAUDE;FUNDO MUNCIPAL DE SAUDE;;2,77442E+13;M;AVENIDA AFONSO CLAUDIO;457;CENTRO;29395000
202107;320130;ES;CARIACICA;9626700;BRUNA BUENO DE OLIVEIRA;BRUNA BUENO DE OLIVEIRA;2,05381E+13;;M;AVENIDA GETULIO VARGAS;856;CAMPO GRANDE;29146070
202107;320020;ES;ALEGRE;562262;DROGARIA ALEGRENSE;DROGARIA ANGELETE LTDA;3,93042E+13;;M;JERONIMO MONTEIRO;S/N;CENTRO;29500000
202107;320270;ES;ITAGUACU;9657703;CENTRAL MUNICIPAL DE REGULACAO;CENTRAL MUNICIPAL DE REGULACAO;;2,71675E+13;M;RUA JOSE THEODORO DE ANDRADE;37;CENTRO;29690000
202107;320350;ES;MONTANHA;2709015;CONSULTORIO MEDICO ESPECIALIZADO;JOVENAL MARCHESI MARIANO;;;M;AV ANTONIO PAULINO;906;CENTRO;29890000
202107;320530;ES;VITORIA;9678204;ODONTO VICS;ODONTO VICS LTDA;3,06867E+13;;M;RUA EUGENIO NETTO;488;PRAIA DO CANTO;29055270
202107;320170;ES;CONCEICAO DO CASTELO;9854924;VCL ODONTOLOGIA EIRELI;VCL ODONTOLOGIA EIRELI;3,23251E+13;;M;ROD ES 472;100;SANTA LUZIA;29370000
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;9610022;GILBERTO NEVES DE ARAUJO;GILBERTO NEVES DE ARAUJO;;;M;AV RUTH ALMEIDA R VIEIRA;31;GILBERTO MACHADO;29303275
202107;320530;ES;VITORIA;9661018;FLAVIA NUNES AMORIM CASTIGLIONI;FLAVIA NUNES AMORIM CASTIGLIONI;;;M;RUA JOSE ALEXANDRE BUAIZ;160;ENSEADA DO SUA;29050545
202107;320530;ES;VITORIA;9843086;CENTRO DE ESTUDO COGNITIVO;ITATIANA S SILVA CENTRO COGNITIVO ES;2,77026E+13;;E;AVENIDA ADALBERTO SIMAO NADER;1065;REPUBLICA;29070053
202107;320260;ES;ICONHA;9611258;FARMACIA SOARES;SOARES GARIOLI LTDA;2,77441E+13;;M;MUNIZ FREIRE;178;CENTRO;29280000
202107;320500;ES;SERRA;9633685;ALLAN FELIPE ISEPON JACINTO;ALLAN FELIPE ISEPON JACINTO;;;M;AV CENTRAL;360;PARQUE RESIDENCIAL L;29165130
202107;320500;ES;SERRA;9859179;INTERAGE;INTERAGE CLINICA DE ESPEC EM PSICOLO FONO E NUTRICAO LTDA;2,95939E+13;;M;AV ELDES SCHERRER SOUZA;975;PARQUE RESIDENCIAL L;29165680
202107;320490;ES;SAO MATEUS;9932224;LABNORTE LABORATORIO DE ANALISES CLINICAS;W S DOS SANTOS;3,31613E+13;;M;RODOVIA OTHOVARINO DUARTE SANTOS;284;GURIRI NORTE;29946035
202107;320530;ES;VITORIA;9743316;LG SAUDE E SEGURANCA OCUPACIONAL;L M AKEL MAMERI TRES SAUDE E SEGURANCA OCUPACIONAL EIRELI;2,34606E+13;;M;AVENIDA NOSSA SENHORA DA PENHA;595;SANTA LUCIA;29056245
202107;320240;ES;GUARAPARI;9870431;LABORATORIO PRETTI LTDA;LABORATORIO PRETTI LTDA;2,77256E+13;;E;RUA JOSE AARAO JORGE;68;MUQUICABA;29215110
202107;320530;ES;VITORIA;9852891;VICTOR SIMOES PIMENTEL;VICTOR SIMOES PIMENTEL;;;M;RUA DOURTOR GUILHERME SERRANO;101;BARRO VERMELHO;29057650
202107;320332;ES;MARATAIZES;9442928;AMA MARATAIZES;MUNICIPIO DE MARATAIZES;;1,60941E+12;M;RUA CLODOMIRO FARIA;28;CIDADE NOVA;29345000
202107;320130;ES;CARIACICA;5604702;CLINEF CLINICA DE NEUROCIRURGIA E FISIOTERAPIA LTDA ME;CLINEF CLINICA DE NEUROCIRURGIA E FISIOTERAPIA LTDA ME;8,38599E+12;;M;RUA SAO JOAO BATISTA;200;TREVO DE ALTO LAGE;29143710
202107;320320;ES;LINHARES;9583033;ORALDENTS LINHARES LTDA;ORALDENTS LINHARES LTDA;2,92748E+13;;M;AV GOVERNADOR JONES DOS SANTOS NEVES;824;CENTRO;29900030
202107;320520;ES;VILA VELHA;9444025;RENATO PRETTI;RENATO PRETTI;;;M;AVENIDA CHAMPAGNAT;309;PRAIA DA COSTA;29101309
202107;320530;ES;VITORIA;9744428;IPO INSTITUTO PODESTA DE ONCOLOGIA;CLINICA DE CIRURGIA DE CABECA E PESCOCO E NUTRICAO LTDA;2,20475E+13;;M;RUA PROFESSOR ALMEIDA COUSIN;125;ENSEADA DO SUA;29050565
202107;320520;ES;VILA VELHA;9107665;AUTOTRAN CLINICA MEDICA E PSICOLOGICA LTDA ME;AUTOTRAN CLINICA MEDICA E PSICOLOGICA LTDA;1,07677E+13;;M;PROFESSORA FRANCELINA CARNEIRO SETUBAL;550;ITAPUA;29101641
202107;320520;ES;VILA VELHA;9904743;LABORATORIO BIOLAB;LABORATORIO BIOLAB LTDA;3,60103E+13;;M;DOUTOR JAIRO DE MATOS PEREIRA;490;PRAIA DA COSTA;29101310
202107;320300;ES;IUNA;9929657;CAMPAGNARO SILVERIO MED CARE;CAMPAGNARO SILVERIO MEDICINA LTDA;3,46113E+13;;M;CAPITAO JOAO OZORIO PEREIRA;11;CENTRO;29390000
202107;320530;ES;VITORIA;9922091;CLINICA PSI DELBONI EIRELI;CLINICA PSI DELBONI EIRELI;3,08534E+13;;E;AVENIDA VITORIA;2590;BENTO FERREIRA;29050810
202107;320530;ES;VITORIA;9927220;FLUXO SERVICOS MEDICOS;FLUXO SERVICOS MEDICOS LTDA;3,38031E+13;;E;RUA JOSE ALEXANDRE BUAIZ;190;ENSEADA DO SUA;29050545
202107;320520;ES;VILA VELHA;9488189;CLIMEL;CLIMELE MEDICINA E SEGURANCA DO TRABALHO EIRELI;3,60426E+13;;M;AURORA;170;GLORIA;29122280
202107;320410;ES;PINHEIROS;9581936;ORALDENTS CLINICA ODONTOLOGICA;H M S CLINICA ODONTOLOGICA LTDA;3,10238E+13;;M;AV AGENOR LUIS HERINGER;297;CENTRO;29980000
202107;320130;ES;CARIACICA;9801774;MARILIA TAVARES DA SILVA DE FREITAS;MARILIA TAVARES DA SILVA DE FREITAS;;;M;AVENIDA GETULIO VARGAS;93;CAMPO GRANDE;29146070
202107;320500;ES;SERRA;9523979;ODONTOFACE;CLINICA ODONTOFACE LTDA;2,42061E+13;;M;AV ELDES SCHERRER SOUZA;508;CIVIT II;29168060
202107;320060;ES;ARACRUZ;9741194;DROGARIA RODOVIARIA;DROGARIA RODOVIARIA LTDA;2,67369E+13;;M;JOSE COUTINHO DA ROCHA;31;DE CARLI;29194068
202107;320013;ES;AGUIA BRANCA;9774521;REDEFARMES;RF DROGARIA AGUIA BRANCA LTDA;1,73231E+13;;M;JOAO QUIUQUI;566;CENTRO;29795000
202107;320520;ES;VILA VELHA;9773576;FORATTINI E ELER SERVICOS MEDICOS;FORATTINI E ELER SERVICOS MEDICOS LTDA;3,03457E+13;;M;DOUTOR JAIRO DE MATOS PEREIRA;600;PRAIA DA COSTA;29101310
202107;320520;ES;VILA VELHA;9578870;CEATCO;CEATCO CENTRO AVANCADO DE TRATAMENTO DE COLUNA E OSTEOPORO;2,04906E+13;;M;LUCIANO DAS NEVES 2418;2418;DIVINO ESPIRITO SANT;29107900
202107;320020;ES;ALEGRE;9466312;SANTOS ARAUJO UROLOGIA;SANTOS ARAUJO LTDA;2,92273E+13;;M;PADRE JOSE ANCHIETA;115;CENTRO;29500000
202107;320150;ES;COLATINA;2629585;LUIZ ANTONIO MURAD;MURAD;;;M;RUA CASSIANO CASTELO;169;CENTRO;29700060
202107;320520;ES;VILA VELHA;9837345;LAUBE ODONTOLOGIA E ESTETICA;LAUBE ODONTOLOGIA LTDA;3,35845E+13;;M;MARANHAO;575;PRAIA DA COSTA;29101340
202107;320316;ES;LARANJA DA TERRA;9860908;SS CONSULTORIA MEDICA;SEIBEL SUETH SERVICOS MEDICOS E CONSULTORIA LTDA;3,36097E+13;;M;AVENIDA CARLOS PALACIO;300;CENTRO;29615000
202107;320245;ES;IBATIBA;9510168;CLINICA ODONTOLOGICA SORRISO;CLINICA ODONTOLOGICA SORRISAO LTDA;1,38321E+13;;M;EUZEBIO FLORINDO DE FREITAS;37;CENTRO;29395000
202107;320520;ES;VILA VELHA;9493212;CLINICA ANTONIO FIM;CLINICA DE OTORRINOLARINGOLOGIA ANTONIO FIM EIRELI;2,67293E+13;;M;INACIO HIGINO;185;PRAIA DA COSTA;29101435
202107;320520;ES;VILA VELHA;9883622;MARZEN CENTRO DE QUALIDADE DE VIDA;MARZEN CENTRO DE QUALIDADE DE VIDA LTDA;9,3701E+12;;M;VINICIUS TORRES;4460;CENTRO DE VILA VELHA;29100430
202107;320040;ES;ANCHIETA;9456678;SAMARA GUSMAO FONSECA;SAMARA GUSMAO FONSECA;;;M;AV CARLOS LINDEMBERG;219;CENTRO;29230000
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;9459197;LABORATORIO DR ROMERO;LABORATORIO DE EXAMES E PESQUISAS CLINICAS DR JOSE ROMERO M;2,79859E+13;;M;AV JONES DOS SANTOS NEVES;203;SANTO ANTONIO;29300500
202107;320520;ES;VILA VELHA;7921152;PAT PATOLOGIA CLINICA LTDA EPP POSTO DE COLETA;PAT PATOLOGIA CLINICA LTDA;2,2609E+12;;M;DOS COMERCIARIOS;48;IBES;29108490
202107;320420;ES;PIUMA;9450785;INSTIT ASSIST DE ATEN AO USO DE DROGAS NOVA ALIANCA FILIAL;INSTIT ASSIST DE ATEN AO USO DE DROGAS NOVA ALIANCA FILIAL;5,95393E+12;;M;RODOVIA JORGE FERES;S/N;NOVA ESPERANCA;29285000
202107;320490;ES;SAO MATEUS;9946586;PROGRAMA MELHOR EM CASA;PREFEITURA MUNICIPAL DE SAO MATEUS;;2,71675E+13;M;AVENIDA JOSE TOZZI;2220;CENTRO;29931340
202107;320090;ES;BARRA DE SAO FRANCISCO;9539174;CLINICA SANTANA;ALBERTO P SANTANA;3,05599E+13;;M;AVENIDA PREFEITO MANOEL GONCALVES;755;CENTRO;29800000
202107;320230;ES;GUACUI;9942513;A M SAUDE;AUREA MARIA VALORY NOGUEIRA;3,41667E+13;;M;ABNER DE SA BARBOSA;30;VISTA ALEGRE;29560000
202107;320490;ES;SAO MATEUS;9954244;CONSULTORIO ODONTOLOGICO DR LORENA SCHMIDT;LORENA SCHMIDT;;;M;RUA DOUTOR ARLINDO SODRE;897;CENTRO;29930290
202107;320530;ES;VITORIA;9958614;INSTITUTO FRASIELE DUSZEIKO;FRASIELE DUSZEIKO INSTITUTO DE PERICIAS E ATIVIDADES DE FI;3,26333E+13;;M;AVENIDA AMERICO BUAIZ;501;ENSEADA DO SUA;29050423
202107;320530;ES;VITORIA;2825341;PAT;PAT ANATOMIA PATOLOGICA LTDA;2,28003E+12;;M;RUA CANDIDO PORTINARI;27;SANTA LUIZA;29045415
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;9319131;FARMACIA PRECO BAIXO;DROGARIA SARDENBERG LTDA EPP;2,70759E+13;;M;BERNARDO HORTA;302;GUANDU;29300794
202107;320265;ES;IRUPI;9318828;CENTRO DE FISIOTERAPIA E PILATES JO BARBOSA;J BARBOSA FISIOTERAPIA ME;2,82809E+13;;M;JALMAS GOMES DE FREITAS;600;CENTRO;29398000
202107;320500;ES;SERRA;9325085;SIM REABILITACAO FISICA;SIM SERVICO DE INCLUSAO EM MEDICINA FISICA E REABILITAACAO;2,32941E+13;;M;RUA HUMBERTO DE CAMPOS;78;LARANJEIRAS;29165410
202107;320270;ES;ITAGUACU;2445042;UNIDADE SANITARIA RURAL DE SOBREIRO;UNIDADE SANITARIA RURAL DE SOBREIRO;;2,71675E+13;M;VILA DE SOBREIRO;S/N;CENTRO;29690000
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;9319174;CLINICA MARLIN LTDA ME;CLINICA MARLIN LTDA ME;2,21024E+13;;M;IZIDORO BARBIERI;35;CENTRO;29300160
202107;320430;ES;PRESIDENTE KENNEDY;9321284;UNIDADE DE SAUDE DE SAO SALVADOR;PREFEITURA MUNICIPAL DE PRESIDENTE KENNEDY;;2,71657E+13;M;SAO SALVADOR;S/N;ZONA RURAL;29350000
